threshold,precision,recall,f1,accuracy
0.83,0.7894736842105263,0.19736842105263158,0.3157894736842105,0.9805
0.84,0.8035714285714286,0.19736842105263158,0.31690140845070425,0.9806
0.85,0.8,0.19298245614035087,0.31095406360424027,0.9805
0.86,0.8148148148148148,0.19298245614035087,0.3120567375886525,0.9806
0.87,0.8269230769230769,0.18859649122807018,0.30714285714285716,0.9806
0.88,0.8269230769230769,0.18859649122807018,0.30714285714285716,0.9806
0.89,0.84,0.18421052631578946,0.302158273381295,0.9806
0.9,0.875,0.18421052631578946,0.30434782608695654,0.9808
0.91,0.875,0.18421052631578946,0.30434782608695654,0.9808
0.92,0.8723404255319149,0.17982456140350878,0.29818181818181816,0.9807
0.93,0.8695652173913043,0.17543859649122806,0.291970802919708,0.9806
0.94,0.8863636363636364,0.17105263157894737,0.2867647058823529,0.9806
0.95,0.8837209302325582,0.16666666666666666,0.28044280442804426,0.9805
0.96,0.9024390243902439,0.16228070175438597,0.275092936802974,0.9805
0.97,0.9,0.15789473684210525,0.26865671641791045,0.9804
0.98,0.9117647058823529,0.13596491228070176,0.2366412213740458,0.98
0.99,0.8928571428571429,0.10964912280701754,0.1953125,0.9794
